Intercept,bedroom_num,floor_area,bathroom_num,city_mandal,city_manila,city_pasig,city_quezon,city_san_ju,city_taguig,VAR1,listing,location,price,type,city
1,2,71,2,0,0,0,1,0,0,20893,"2 bedroom, 2 bathroom with balcony","batasan hills, quezon cit",9300000,condominium,quezon
1,4,312,3,0,0,0,1,0,0,20894,"312 sqm , 4 bedroom penthouse  condominium for sale at manhattan parkview","cubao, quezon city",39000000,condominium,quezon
1,1,23,1,0,0,0,1,0,0,20897,studio for sale in circulo verde,"eastwood city, quezon cit",3000000,condominium,quezon
1,1,21,1,0,0,0,1,0,0,20900,"circulo verde, quezon city- studio unit for sale - 5% down to move in","eastwood city, quezon cit",3800000,condominium,quezon
1,1,17,1,0,0,0,1,0,0,20902,"condo studio unit with balcony in vivaldi residences, edsa cubao qc","cubao, quezon city",2200000,condominium,quezon
1,1,35,1,0,0,0,1,0,0,20903,"rfo 1 bedroom unit for sale in avila south tower at bagumbayan, quezon city","bagumbayan, quezon city",6860000,condominium,quezon
1,1,28,1,0,0,0,1,0,0,20904,"rfo studio w/ balcony for sale condo in quezon city, manhattan garden city","cubao, quezon city",5167000,condominium,quezon
1,2,105,2,0,0,0,1,0,0,20905,the velaris residences 2 bedroom condo for sale quezon city-ds882279,"ugong norte, quezon city",29618000,condominium,quezon
1,3,58,1,0,0,0,1,0,0,20906,3 bedroom loft type condo unit w/ 1 parking slot,"sauyo, quezon city",6500000,condominium,quezon
1,1,30,1,0,0,0,1,0,0,20908,thru pagibig hacienda balai 1 bedroom condo for sale in quezon city,"kaligayahan, quezon city",2650000,condominium,quezon
1,1,32,1,0,0,0,1,0,0,20909,"studio- 32sqm unit 4809 in high park tower 1, vertis north quezon city","bagong pag-asa, quezon ci",9300000,condominium,quezon
1,1,38,1,0,0,0,1,0,0,20911,"studio premiere w/ balcony for sale in larossa at primehomes capitol hills, qc","matandang balara, quezon",5935100,condominium,quezon
1,2,80,1,0,0,0,1,0,0,20912,2 bedroom for sale ready for occupancy,"diliman, quezon city",10951954,condominium,quezon
1,1,46,1,0,0,0,1,0,0,20913,"fully furnished 1 bedroom condo for sale in eastwood parkview 2, quezon city","bagumbayan, quezon city",5200000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,20914,"studio unit ready for occupancy, avida towers cloverleaf balintawak quezon city","balingasa, quezon city",4800000,condominium,quezon
1,1,34,1,0,0,0,1,0,0,20915,"aspire tower | 1br condo for sale in bagumbayan, quezon city near eastwood mall","bagumbayan, quezon city",5700000,condominium,quezon
1,1,34,1,0,0,0,1,0,0,20916,1 bedroom condo (the avenue residences)  for sale,"novaliches, quezon city",2300000,condominium,quezon
1,4,222,1,0,0,0,1,0,0,20919,"jkl - for sale: 4br fully furnished skyline premiere, one balete – quezon city","kaunlaran, quezon city",37000000,condominium,quezon
1,1,28,1,0,0,0,1,0,0,20920,resale 1 bedroom condo unit at amaia skies cubao,"cubao, quezon city",5800000,condominium,quezon
1,3,206,3,0,0,0,1,0,0,20921,skyline premiere condo for sale! new manila,"kaunlaran, quezon city",25000000,condominium,quezon
1,1,40,1,0,0,0,1,0,0,20922,"rush for sale! one bedroom semi-furnished, 40 sqm in batasan hills, quezon city","batasan hills, quezon cit",6550000,condominium,quezon
1,2,30,1,0,0,0,1,0,0,20923,condominium in novaliches,"novaliches, quezon city",3000000,condominium,quezon
1,2,69,2,0,0,0,1,0,0,20924,"one castilla place 2 bedroom condominium for sale in valencia, quezon city","valencia, quezon city",8300000,condominium,quezon
1,1,64,1,0,0,0,1,0,0,20925,"64sqm 1 bedroom, 1 bathroom condo for sale at skyline premiere, quezon city","kaunlaran, quezon city",12500000,condominium,quezon
1,3,204,3,0,0,0,1,0,0,20926,elegantly interior designed penthouse unit in skyvillas new manila,"kaunlaran, quezon city",47500000,condominium,quezon
1,1,29,1,0,0,0,1,0,0,20929,for sale 1br in celandine place in balintawak cloverleaf in quezon city,"balingasa, quezon city",3437860,condominium,quezon
1,1,31,1,0,0,0,1,0,0,20930,for sale 1 bedroom 31sqm ready for occupancy unit in the celandine quezon city!,"balingasa, quezon city",3700000,condominium,quezon
1,1,32,1,0,0,0,1,0,0,20931,"msg-08-1089: foreclosed residential - condominium units for sale at quezon city, metr...","diliman, quezon city",4698000,condominium,quezon
1,2,49,1,0,1,0,0,0,0,20932,2 bedrooms (rfo) in suntrust asmara e.rodriguez quezon city,"new manila, quezon city",5245900,condominium,manila
1,2,54,2,0,0,0,1,0,0,20933,"bi-level 2 bedroom @ victoria tower, quezon city","diliman, quezon city",7000000,condominium,quezon
1,2,48,1,0,0,0,1,0,0,20934,rent to own condominium for sale in quezon city,"panay avenue, quezon city",6600000,condominium,quezon
1,1,24,1,0,0,0,1,0,0,20935,24sqm condo unit in quezon city for sale at affordable price,"south triangle, quezon ci",3600000,condominium,quezon
1,1,23,1,0,0,0,1,0,0,20938,high value condo at the lowest price in new manila for sale in quezon city,"kaunlaran, quezon city",4900862,condominium,quezon
1,1,25,1,0,0,0,1,0,0,20939,"studio condo for sale in aurora blvd, quezon city","kaunlaran, quezon city",3600000,condominium,quezon
1,1,36,1,0,0,0,1,0,0,20940,"for sale studio premiere w/ garden near up diliman matandang balara, quezon city","matandang balara, quezon",5000000,condominium,quezon
1,1,30,1,0,1,0,0,0,0,20941,"for sale: princeton residences gilmore, qc,1 br corner semi furnished, ps.2.9m","new manila, quezon city",2900000,condominium,manila
1,1,36,1,0,0,0,1,0,0,20942,"for sale: 1br unit in one orchard road, quezon city","bagumbayan, quezon city",4410000,condominium,quezon
1,2,51,1,0,0,0,1,0,0,20943,"for sale: grass residences 2br fully-furnished condo santo cristo, quezon city","santo cristo, quezon city",8500000,condominium,quezon
1,1,26,1,0,0,0,1,0,0,20944,1br unit for sale in grass residences north edsa q. c. - rey samaniego,"santo cristo, quezon city",3500000,condominium,quezon
1,1,26,1,0,0,0,1,0,0,20945,"1br condo for sale near sm north edsa, santo cristo, quezon city - rey samaniego","santo cristo, quezon city",3500000,condominium,quezon
1,1,26,1,0,0,0,1,0,0,20946,1 bedroom condo unit for sale in the grass residences quezon city rey samaniego,"santo cristo, quezon city",3500000,condominium,quezon
1,1,36,1,0,1,0,0,0,0,20947,magnolia residences fully furnished 1 bedroom unit for sale,"new manila, quezon city",5100000,condominium,manila
1,1,27,1,0,0,0,1,0,0,20948,dmci studio type with parking,"project 8, quezon city",4000000,condominium,quezon
1,6,409,6,0,0,0,1,0,0,20949,penthouse condominium at new manila,"kaunlaran, quezon city",89000000,condominium,quezon
1,1,25,1,0,0,0,1,0,0,20950,"move-in with only 5% downpayment at circulo verde, quezon city!","bagumbayan, quezon city",4500000,condominium,quezon
1,3,125,1,0,0,0,1,0,0,20951,"for sale 3 bedroom unit in high park tower 2 vertis north, quezon city","bagong pag-asa, quezon ci",30000000,condominium,quezon
1,1,32,1,0,0,0,1,0,0,20952,rent to own 1 br condo rfo in metro manila (quezon city),"loyola heights, quezon ci",3729000,condominium,quezon
1,2,63,2,0,0,0,1,0,0,20953,2 bedroom semi furnished condo in manhattan parkview tower 2,"cubao, quezon city",8000000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,20954,"studio mid-rise condo unit for sale at verde spatial in commonwealth, quezon city | f...","commonwealth, quezon city",2400000,condominium,quezon
1,2,154,2,0,0,0,1,0,0,20955,"154sqm , 2 bedroom condominium for sale at olympics heights , eastwood city","bagumbayan, quezon city",22407000,condominium,quezon
1,1,57,1,0,0,0,1,0,0,20956,for sale: 1-bedroom unit with parking slot at eastwood parkview in quezon city,"bagumbayan, quezon city",7000000,condominium,quezon
1,2,41,2,0,0,0,1,0,0,20957,2 bedrooms & 2 bathrooms mezza residences i,"doña imelda, quezon city",6000000,condominium,quezon
1,1,57,1,0,0,0,1,0,0,20958,for sale: north pointe residences 1bedroom boho-inspired condominium in qc,"project 6, quezon city",8300000,condominium,quezon
1,1,36,1,0,1,0,0,0,0,20959,10% promo discount 1bedroom at the magnolia residences rfo,"new manila, quezon city",7624753,condominium,manila
1,1,40,1,0,0,0,1,0,0,20961,"for sale affordable 1 bedroom with balcony zinnia towers south, quezon city","katipunan, quezon city",4700000,condominium,quezon
1,2,105,2,0,0,0,1,0,0,20962,velaris residences 2 bedroom 2br condo for sale in quezon city - ds882279,"north avenue, quezon city",29618000,condominium,quezon
1,1,45,1,0,0,0,1,0,0,20963,1 br condo unit in sky villas at one balete for sale,"kaunlaran, quezon city",8000000,condominium,quezon
1,2,30,1,0,0,0,1,0,0,20964,2 bedroom unit at smdc trees residences for sale in quezon city,"pasong putik proper, quez",3200000,condominium,quezon
1,3,125,3,0,0,0,1,0,0,20965,3 bedroom condominium for sale in high park quezon,"cubao, quezon city",40000000,condominium,quezon
1,1,24,1,0,0,0,1,0,0,20966,brand new studio condominium for sale in victoria sports tower quezon,"south triangle, quezon ci",4000000,condominium,quezon
1,1,25,1,0,0,0,1,0,0,20967,"for sale studio unit at avila north tower, bagumbayan, quezon city","bagumbayan, quezon city",4500000,condominium,quezon
1,3,206,3,0,1,0,0,0,0,20968,"for sale skyline premiere, new manila, quezon city 3 bedrooms","new manila, quezon city",25000000,condominium,manila
1,1,29,1,0,0,0,1,0,0,20969,rush sale: condo unit @ the residence by century properties,"batasan hills, quezon cit",3399000,condominium,quezon
1,1,32,1,0,0,0,1,0,0,20970,"studio condo for sale in high park vertis, bagong pag-asa, quezon city rs4356381","bagong pag-asa, quezon ci",7999999,condominium,quezon
1,1,24,1,0,0,0,1,0,0,20971,"1 bedroom for sale mezza residences, tower 4 30th floor","doña imelda, quezon city",2500000,condominium,quezon
1,1,31,1,0,0,0,1,0,0,20972,"wil tower condominium, 1 bedroom for sale unit 9n eugenio lopez dr, dilliman qc","diliman, quezon city",3500000,condominium,quezon
1,1,21,1,0,0,0,1,0,0,20973,studio condominium beside robinsons magnolia. new manila.,"kaunlaran, quezon city",3980000,condominium,quezon
1,2,39,1,0,0,0,1,0,0,20974,2 bedroom tandem studio unit at smdc trees residences near sm fairview,"pasong putik proper, quez",3800000,condominium,quezon
1,1,35,1,0,0,0,1,0,0,20975,"ready for occupancy 1br condo unit for sale in circulo verde, quezon city","eastwood city, quezon cit",5500000,condominium,quezon
1,2,135,3,0,0,0,1,0,0,20976,"2 bedroom unit for sale in high park at vertis north bagong pag-asa, quezon city","bagong pag-asa, quezon ci",33467760,condominium,quezon
1,1,30,1,0,0,0,1,0,0,20977,condo in quezon city cubao studio 30sqm with balcony 22k monthly,"cubao, quezon city",5590000,condominium,quezon
1,1,47,1,0,0,0,1,0,0,20978,"for sale condo in eastwood qc, quezon city, le grand tower 2","bagumbayan, quezon city",5605000,condominium,quezon
1,4,206,3,0,0,0,1,0,0,20979,206sqm 4 bedroom condominium unit at skyline premiere for sale in quezon city,"kaunlaran, quezon city",40000000,condominium,quezon
1,1,27,1,0,0,0,1,0,0,20980,for sale - corner unit studio condo at one eastwood avenue (quezon city).,"bagumbayan, quezon city",4500000,condominium,quezon
1,1,26,1,0,0,0,1,0,0,20981,sale: sun residences 1 bedroom condominium w/ balcony in quezon city,"santa teresita, quezon ci",3700000,condominium,quezon
1,1,45,2,0,0,0,1,0,0,20982,"1br 2baths furnished manhattanbest location in araneta,bridgeway to mall,lr2,mrt","cubao, quezon city",5800000,condominium,quezon
1,1,44,1,0,0,0,1,0,0,20983,"circulo verde i one bedroom 1br condo unit for sale in bagumbayan, quezon city","eastwood city, quezon cit",5500000,condominium,quezon
1,1,24,1,0,0,0,1,0,0,20992,1 bedroom facing garden almost in front of amenity,"pasong putik proper, quez",2400000,condominium,quezon
1,2,71,2,0,0,0,1,0,0,20997,2 bedroom condominium for sale in quezon city,quezon city,11500000,condominium,quezon
1,3,219,2,0,0,0,1,0,0,20998,"for sale: 3br unit with balcony in aspire and dream towers, quezon city","bagumbayan, quezon city",30000000,condominium,quezon
1,1,52,1,0,0,0,1,0,0,20999,the velaris residences 1 bedroom 1br  condo for sale in quezon city- ds882278,"ugong norte, quezon city",13328000,condominium,quezon
1,1,35,1,0,0,0,1,0,0,21000,close to everything you need to make your life livable! 1 bedroom unit for sale!,"bagumbayan, quezon city",5800000,condominium,quezon
1,2,93,3,0,0,0,1,0,0,21001,"2 bedrooms, 3t&b w/ maids room - ready for occupancy","north avenue, quezon city",25000000,condominium,quezon
1,1,45,2,0,0,0,1,0,0,21002,1 bedroom condo with view of araneta coliseum for sale,"cubao, quezon city",6000000,condominium,quezon
1,1,35,1,0,0,0,1,0,0,21003,"for sale 1 bedroom condo unit rfo available at bagumbayan, quezon city","bagumbayan, quezon city",5800000,condominium,quezon
1,1,35,1,0,0,0,1,0,0,21004,"rfo 1br condominium unit for sale avila tower, bagumbayan, quezon city","bagumbayan, quezon city",5830000,condominium,quezon
1,1,30,1,0,0,0,1,0,0,21006,condo unit in timog avenue,"south triangle, quezon ci",5900000,condominium,quezon
1,1,27,1,0,0,0,1,0,0,21008,"msg-08-1094: foreclosed residential - condominium units for sale at quezon city, metr...","south triangle, quezon ci",2756000,condominium,quezon
1,1,35,1,0,0,0,1,0,0,21009,feel the confidence of being at home at circulo verde! 1 br unit rfo avila tower,"bagumbayan, quezon city",5800000,condominium,quezon
1,1,36,1,0,0,0,1,0,0,21010,for sale the ultimate place to call home 1br ready to move in avila north tower,"bagumbayan, quezon city",5790000,condominium,quezon
1,2,82,2,0,0,0,1,0,0,21011,condotel in cubao qc for sale,"kaunlaran, quezon city",9200000,condominium,quezon
1,1,26,1,0,0,0,1,0,0,21012,for sale 1 bedroom condo unit at the grass residences smdc q.c -keziah,"santo cristo, quezon city",4000000,condominium,quezon
1,1,26,1,0,0,0,1,0,0,21013,1 bedroom condo for sale in quezon city north edsa - rey samaniego,"santo cristo, quezon city",3500000,condominium,quezon
1,1,23,1,0,0,0,1,0,0,21014,for sale fully furnished studio unit in grass residences,"santo cristo, quezon city",4107000,condominium,quezon
1,1,30,1,0,0,0,1,0,0,21015,condominium unit for sale at hacienda balai evelyn samaniego,"kaligayahan, quezon city",2684000,condominium,quezon
1,1,30,1,0,0,0,1,0,0,21016,hacienda balai in quezon city,"kaligayahan, quezon city",2554000,condominium,quezon
1,1,26,1,0,0,0,1,0,0,21018,1 bedroom condo unit for sale at the grass residences smdc qc -keziah,"santo cristo, quezon city",4000000,condominium,quezon
1,1,26,1,0,0,0,1,0,0,21019,1br condo unit for sale in smdc the grass residences qc near sm north -keziah,"santo cristo, quezon city",3500000,condominium,quezon
1,1,20,1,0,0,0,1,0,0,21020,"rush for sale: studio unit in mplace, south triangle, quezon city","south triangle, quezon ci",2750000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21022,studio unit for sale at nordstrum residences condominium,"pinyahan, quezon city",2951000,condominium,quezon
1,3,77,3,0,0,0,1,0,0,21023,"for sale: 3br condo in olympic heights tower 2, eastwood quezon city","bagumbayan, quezon city",10740000,condominium,quezon
1,1,27,1,0,0,0,1,0,0,21024,"rfo studio unit for sale in prosperity heights, tandang sora, quezon city","tandang sora, quezon city",3669100,condominium,quezon
1,1,23,1,0,0,0,1,0,0,21025,rush sale : 1br condo unit at victoria sports tower 2 (4.3m),"south triangle, quezon ci",4300000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21026,"condo unit in tomas morato, quezon city","south triangle, quezon ci",2000000,condominium,quezon
1,1,32,1,0,0,0,1,0,0,21027,studio type in victoria sports complex for sale,"south triangle, quezon ci",4200000,condominium,quezon
1,1,24,1,0,0,0,1,0,0,21028,no dp! rent to own studio type in commonwealth residences in quezon city,"batasan hills, quezon cit",3300000,condominium,quezon
1,1,40,1,0,0,0,1,0,0,21030,mplace @ south triangle 1 bed room with pull out bed and 1 extra bed for sale,"south triangle, quezon ci",5500000,condominium,quezon
1,3,219,2,0,0,0,1,0,0,21032,"3 bedroom garden unit for sale at aspire tower near eastwood libis, quezon city","bagumbayan, quezon city",30000000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21033,4m net  condo for sale in avida vertis north  for sale,"bagong pag-asa, quezon ci",4000000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21034,1m discount condo in avida vertis north for sale - 4.3m price,"bagong pag-asa, quezon ci",4300000,condominium,quezon
1,1,31,1,0,0,0,1,0,0,21036,31sqm condo for sale in quezon city at amaia steps the junction place aria-560_3,"novaliches, quezon city",3100000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21037,condo avida towers cloverleaf in brgy. balingasa balintawak quezon city for sale,"balingasa, quezon city",5000000,condominium,quezon
1,3,128,3,0,0,0,1,0,0,21038,"combined unit 3 bedroom unit for sale in eastwood, quezon city","bagumbayan, quezon city",23500000,condominium,quezon
1,1,33,1,0,0,0,1,0,0,21039,"for sale: studio unit in le grand 3 renoir, eastwood quezon city","libis, quezon city",5025000,condominium,quezon
1,2,94,2,0,0,0,1,0,0,21040,"2 br luxury condo for sale in galleria regency, ugong norte quezon city","ugong norte, quezon city",15000000,condominium,quezon
1,2,95,2,0,0,0,1,0,0,21041,2 br condominium unit for sale in quezon city for sale! 27c realty,"ugong norte, quezon city",15000000,condominium,quezon
1,1,29,1,0,0,0,1,0,0,21042,"condo with parking for sale in one eastwood avenue, eastwood city","bagumbayan, quezon city",5650000,condominium,quezon
1,2,36,1,0,0,0,1,0,0,21044,"rfo 2br unit for sale - suntrust amadea, quezon city","paligsahan, quezon city",4800000,condominium,quezon
1,1,28,1,0,0,0,1,0,0,21045,rfo 28.41sqm 1br @ studio a katipunan: avail 24 mos extended promo & 2.5% early,"loyola heights, quezon ci",4716738,condominium,quezon
1,1,27,1,0,0,0,1,0,0,21049,"ctd - for sale studio type condo in the arton by rockwell, katipunan","loyola heights, quezon ci",6860000,condominium,quezon
1,1,27,1,0,0,0,1,0,0,21050,"ctd - for sale: studio in the arton by rockwell, katipunan, quezon city","loyola heights, quezon ci",7000000,condominium,quezon
1,1,32,1,0,0,0,1,0,0,21051,"for sale rfo 1br condo in balintawak quezon city nr nlex, sm north edsa, trinoma","balingasa, quezon city",4114000,condominium,quezon
1,2,63,2,0,1,0,0,0,0,21052,condominium for sale in magnolia residence tower b new manila quezon city,"new manila, quezon city",14000000,condominium,manila
1,1,20,1,0,0,0,1,0,0,21053,1 bedroom condominium unit for sale in sun residences,"santa teresita, quezon ci",2900000,condominium,quezon
1,2,35,2,0,0,0,1,0,0,21055,"rfo 2br unit for sale - suntrust shanata, novaliches quezon city","novaliches, quezon city",4998952,condominium,quezon
1,1,26,1,0,1,0,0,0,0,21056,for sale: studio unit at suntrust asmara located in quezon city,"new manila, quezon city",3400000,condominium,manila
1,1,27,1,0,0,0,1,0,0,21058,studio unit with 1 bedroom for sale,"diliman, quezon city",4500000,condominium,quezon
1,1,40,1,0,0,0,1,0,0,21060,victoria towers one bedroom unit for sale in timog avenue quezon city - ds881218,"diliman, quezon city",6000000,condominium,quezon
1,1,24,1,0,0,0,1,0,0,21061,"studio unit for sale at wil tower, timog,  quezon city","diliman, quezon city",4700000,condominium,quezon
1,1,39,1,0,0,0,1,0,0,21064,for sale: the residences at commonwealth 1bedroom condominium in quezon city,"matandang balara, quezon",6200000,condominium,quezon
1,1,29,1,0,0,0,1,0,0,21066,"ready for occupancy: 1-bedroom (29sqm) for sale at infina towers, quezon city","marilag, quezon city",3900000,condominium,quezon
1,2,69,1,0,0,0,1,0,0,21067,"2br condominium for sale in one eastwood avenue tower 2, quezon city","eastwood city, quezon cit",12000000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21068,rush sale: brand new studio with parking at vertis north,"bagong pag-asa, quezon ci",6500000,condominium,quezon
1,1,26,1,0,0,0,1,0,0,21069,condo unit for sale in berkeley residences quezon city,"loyola heights, quezon ci",4000000,condominium,quezon
1,1,24,1,0,0,0,1,0,0,21070,1-br condo near sm city fairview quirino highway qc for sale *assume balance*,"pasong putik proper, quez",2500000,condominium,quezon
1,3,171,4,0,0,0,1,0,0,21071,loft type penthouse in vertis north for sale,"bagong pag-asa, quezon ci",36000000,condominium,quezon
1,1,20,1,0,0,0,1,0,0,21072,"for sale : fully furnished studio unit at mplace south triangle, quezon city","south triangle, quezon ci",2300000,condominium,quezon
1,1,44,1,0,0,0,1,0,0,21073,condo for sale spacious 1br pay the 3% splitted in 3mos to move in in qc,"batasan hills, quezon cit",5137050,condominium,quezon
1,1,28,1,0,0,0,1,0,0,21074,"1br ready for occupancy dmci condo in qc near mrt quezon ave, gma, abs-cbn","obrero, quezon city",40082000,condominium,quezon
1,1,36,1,0,0,0,1,0,0,21075,"1br condo unit for sale in avila tower calle industria, bagumbayan, quezon city","bagumbayan, quezon city",5790000,condominium,quezon
1,1,32,1,0,0,0,1,0,0,21076,brand new prime studio unit for sale in high park alveo vertis north quezon city,"bagong pag-asa, quezon ci",8500000,condominium,quezon
1,2,88,2,0,0,0,1,0,0,21077,"cbn - for sale: 2 bedroom unit in high park vertis north, bagong pag-asa","bagong pag-asa, quezon ci",26000000,condominium,quezon
1,1,29,1,0,0,0,1,0,0,21078,"for sale fully furnished 1 bedroom condo unit at m place, quezon city","south triangle, quezon ci",4500000,condominium,quezon
1,3,81,2,0,0,0,1,0,0,21080,for sale: one castilla place new manila 3 bedrooms - ready for move-in,"valencia, quezon city",9900000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21082,ready for occupancy condo for sale in aurora cubao quezon city,"cubao, quezon city",4156800,condominium,quezon
1,1,38,1,0,0,0,1,0,0,21083,"38 sqm studio unit condominium for sale in eastwood, quezon city","bagumbayan, quezon city",3800000,condominium,quezon
1,1,20,1,0,0,0,1,0,0,21084,"msg-08-1097: foreclosed residential - condominium units for sale at quezon city, metr...","santa teresita, quezon ci",2400000,condominium,quezon
1,1,23,1,0,0,0,1,0,0,21085,"studio condo for sale in victoria sports tower condominium, kamuning, quezon city - r...","kamuning, quezon city",3080000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21086,assume condominium in quezon city,"south triangle, quezon ci",3500000,condominium,quezon
1,1,26,1,0,0,0,1,0,0,21087,"rfo condo near ateneo de manila,miriam college and up","loyola heights, quezon ci",4000000,condominium,quezon
1,3,219,2,0,0,0,1,0,0,21088,aspire tower 3 bedroom 3br corner garden unit for sale in quezon city,"bagumbayan, quezon city",30000000,condominium,quezon
1,1,28,1,0,0,0,1,0,0,21089,"1br high-rise condo unit for sale at vinia residences in phil-am, quezon city | aspir...","phil-am, quezon city",4213161,condominium,quezon
1,3,219,2,0,0,0,1,0,0,21090,aspire tower 3 bedroom 3br corner garden unit condo for sale in quezon city,"bagumbayan, quezon city",30000000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21091,victoria sports complex (just beside gma towers),"diliman, quezon city",3999999,condominium,quezon
1,2,85,2,0,0,0,1,0,0,21092,"fga - for sale: 2br unit in aspire tower by nuvoland, quezon city","bagumbayan, quezon city",13000000,condominium,quezon
1,1,20,1,0,0,0,1,0,0,21094,for sale: vista 309 katipunan by vista residences condominium in novaliches qc,"katipunan, quezon city",4400000,condominium,quezon
1,1,25,1,0,0,0,1,0,0,21095,1 bedroom condominium unit for sale in smdc grass residences quezon city,"santo cristo, quezon city",4000000,condominium,quezon
1,2,36,1,0,1,0,0,0,0,21096,quezon city condo for sale - the capital towers - rio,"new manila, quezon city",5500000,condominium,manila
1,1,40,1,0,0,0,1,0,0,21097,1 bedroom - 40 - 45 sqm,"batasan hills, quezon cit",3900000,condominium,quezon
1,2,39,1,0,1,0,0,0,0,21099,2 bedroom condo with balcony at suntrust asmara,"new manila, quezon city",5300000,condominium,manila
1,1,30,1,0,1,0,0,0,0,21100,condo unit in princeton residences with parking slot,"new manila, quezon city",5500000,condominium,manila
1,1,28,1,0,0,0,1,0,0,21101,"for sale 1 bedroom in viera residences in scout tuazon qc in obrero, quezon city","obrero, quezon city",4424000,condominium,quezon
1,1,23,1,0,0,0,1,0,0,21102,"mplace south triangle, 1 bedroom for sale","south triangle, quezon ci",3100000,condominium,quezon
1,2,87,2,0,0,0,1,0,0,21104,"one eastwood ave two bedroom 2br condo unit for sale in bagumbayan, quezon city","bagumbayan, quezon city",17500000,condominium,quezon
1,1,30,1,0,0,0,1,0,0,21105,"1 bedroom and 1 bathroom unit for sale at manhattan plaza, tower 1, quezon city","cubao, quezon city",5500000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21106,"rush sale! studio unit in aurora escalades, quezon city, 3.9m only!","cubao, quezon city",3900000,condominium,quezon
1,1,38,1,0,0,0,1,0,0,21107,1 bedroom condominium for sale in commonwealth,"commonwealth, quezon city",7000000,condominium,quezon
1,2,46,1,0,0,0,1,0,0,21112,"46 sqm 2 bedroom unit at avila north circulo verde in bagumbayan, quezon city","eastwood city, quezon cit",8420000,condominium,quezon
1,1,40,1,0,0,0,1,0,0,21115,"1 bedroom condo for sale at manhattan heights in cubao, quezon city w/ nice view","cubao, quezon city",7500000,condominium,quezon
1,1,40,1,0,0,0,1,0,0,21117,condo for sale rfo 1br unit at the residences at commonwealth in quezon city,"batasan hills, quezon cit",4631050,condominium,quezon
1,1,35,1,0,0,0,1,0,0,21118,available 1br condo unit ready for occupancy for sale at quezon city,"bagumbayan, quezon city",5670000,condominium,quezon
1,1,35,1,0,0,0,1,0,0,21119,it’s time to make your life better at circulo verde! 1 bedroom rfo unit at avila,"bagumbayan, quezon city",6860000,condominium,quezon
1,1,36,1,0,0,0,1,0,0,21120,proper design. smartly priced. ready to move-in! 1 bedroom at avila north tower,"bagumbayan, quezon city",5670000,condominium,quezon
1,2,63,1,0,0,0,1,0,0,21122,"rush for sale 2 bedroom unit at manhattan parkways, cubao, quezon city","cubao, quezon city",11000000,condominium,quezon
1,1,30,1,0,0,0,1,0,0,21123,"spacious 1 bedroom unit for sale in timog ave, quezon city","south triangle, quezon ci",4500000,condominium,quezon
1,1,41,1,0,0,0,1,0,0,21127,1br fully furnished le grand 1 eastwood,"eastwood city, quezon cit",6955000,condominium,quezon
1,1,41,1,0,0,0,1,0,0,21128,1 bedroom fully furnished le grand 1 eastwood city,"eastwood city, quezon cit",6955000,condominium,quezon
1,1,56,1,0,0,0,1,0,0,21131,rfo unit for sale at manhattan heights in cubao - richard aquino,"cubao, quezon city",10352000,condominium,quezon
1,1,29,1,0,0,0,1,0,0,21132,"msg-08-0970: foreclosed residential - condominium units for sale at quezon city, metr...","south triangle, quezon ci",2950000,condominium,quezon
1,2,42,1,0,0,0,1,0,0,21133,ready for occupancy 2 bedroom loft type unit for sale in quezon city,"diliman, quezon city",6600000,condominium,quezon
1,1,28,1,0,0,0,1,0,0,21134,studio unit at the heart of araneta city for sale,"cubao, quezon city",4500000,condominium,quezon
1,2,47,1,0,0,0,1,0,0,21136,rfo-2 bedroom 47sqm condo with balcony and parking for sale in quezon city,"bagumbayan, quezon city",9600000,condominium,quezon
1,1,20,1,0,0,0,1,0,0,21139,vertis north vita tower 1 for sale,"bagong pag-asa, quezon ci",4800000,condominium,quezon
1,1,28,1,0,0,0,1,0,0,21140,1 bedroom unit in amaia skies cubao tower 1 (pasalo unit) for sale,"cubao, quezon city",3300000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21141,residential condominium and office type (soho),"bahay toro, quezon city",3000000,condominium,quezon
1,2,88,2,0,0,0,1,0,0,21142,2br unit condo at parkview tower 2 eastwood rush sale!,"bagumbayan, quezon city",11000000,condominium,quezon
1,2,42,1,0,0,0,1,0,0,21143,"2br condo for sale in gilmore tower, new manila, quezon city","cubao, quezon city",6000000,condominium,quezon
1,1,50,1,0,0,0,1,0,0,21144,1br in golfhill gardens in quezon city ready for occupancy 10%dp to move in,"matandang balara, quezon",7270000,condominium,quezon
1,1,22,1,0,0,0,1,0,0,21145,studio type condo unit for sale in quezon city - victoria sports tower,"south triangle, quezon ci",3500000,condominium,quezon
