,listing,location,price,bedroom_num,bathroom_num,floor_area,land_size,longitude,latitude
612,San Juan Manila 3 Bedroom Townhouse For Sale with 1 Car Garage 10.5M - LC,"Santa Lucia, San Juan","10,500,000",3,,127,46,121.0342285,14.5982881
613,Townhouse for Sale in Kabayanan San Juan nr Shaw Blvd Mandaluyong SD,"Kabayanan, San Juan","7,500,000",3,,107,25,121.0296667,14.5965203
614,Four Storey Brand New Modern Townhouse For Sale In San Juan City,"Pasadeña, San Juan","23,724,000",3,,183,52,121.0340764,14.6087952
615,Brandnew Townhouse For sale in San Juan 3 BR near Aquinas Church rg,"Kabayanan, San Juan","7,650,000",3,,107,25,121.0296667,14.5965203
616,Brand New Affordable San Juan Townhouse near Aquinas F. Blumentritt SD,"Kabayanan, San Juan","7,650,000",3,,107,25,121.0296667,14.5965203
617,For Sale Townhouse San Juan City (near Aurora Blvd),San Juan,"14,000,000",3,,225,66,121.2861642,14.6036614
618,"Brand New 3-Storey 3BR Townhouse for Sale in Balong-Bato, San Juan City | Unit L","Balong-Bato, San Juan","8,500,000",3,,130,41,121.0258632,14.6084757
619,1 Car Garage RFO Townhouse for Sale in San Juan near N. Domingo 8.5M -AJCM,"Balong-Bato, San Juan","8,500,000",3,,130,41,121.0258632,14.6084757
620,"5 Storey, 4 Bedroom Townhouse for Sale in San Juan, Metro Manila",San Juan,"49,800,000",4,,390,119,121.2861642,14.6036614
621,For Sale 3 Storey Elegant House and Lot in San Juan with 3 BR and 3 CG PH2384,"Onse, San Juan","38,800,000",3,,335,98,121.0317581,14.6011173
622,San Juan Manila 3 Bedroom Townhouse For Sale with 1 Car Garage 10.5M - LC,"Santa Lucia, San Juan","10,500,000",3,,127,46,121.0342285,14.5982881
623,3 Car Garage San Juan Townhouse for Sale near F. Blumentrit 23.1M -AJCM,"Kabayanan, San Juan","23,100,000",4,,242,54,121.0296667,14.5965203
624,"MSG-33-1487: Foreclosed Townhouse for Sale at San Juan, Metro Manila","Addition Hills, San Juan","16,970,000",,,223,78,121.0389312,14.5939458
625,2 Car Park Brandnew Highend Townhouse in Santa Lucia San Juan 35.8M -AJCH,"Santa Lucia, San Juan","35,800,000",4,,290,89,121.0342285,14.5982881
626,San Juan Brand New Furnished Townhouse For Sale! 4 Bedrooms,San Juan,"55,000,000",4,,450,130,121.2861642,14.6036614
627,Brand New Townhouse for sale in San Juan City near P. Guevarra,"Little Baguio, San Juan","32,500,000",4,,340,89,121.43876,14.600676
628,Brand New Townhouse for sale in Addition Hills San Juan near Mabini Street,"Little Baguio, San Juan","32,500,000",4,,340,89,121.03963,14.59405
629,"Brand New & Unfurnished Townhouse for Sale - C. Benitez, San Juan City","Pasadeña, San Juan","38,800,000",3,,305,78,121.0340764,14.6087952
630,Four Storey Brand New Modern Townhouse for Sale in San Juan City,"Pasadeña, San Juan","23,724,000",3,,183,80,121.0340764,14.6087952
631,Modern House and Lot For Sale in San Juan City near F Bluementritt St PH2032,"Batis, San Juan","23,724,000",3,,183,35,121.0262408,14.5998868
632,Modern House and Lot for Sale in San Juan w/ 4 BR Near F. Bluementritt St. PH818,"Batis, San Juan","42,530,000",4,,376,102,121.03013662811,14.602450642425
633,"4 Bedrooms, Townhouse for Sale in San Juan City","Greenhills, San Juan","59,800,000",4,,451,163,121.0468908,14.6011932
634,Townhouse for Sale in San Juan City,"Little Baguio, San Juan","26,000,000",4,,223,83,121.36078,14.60213
635,Four Storey Brand New Modern Townhouse for Sale in San Juan City,"Pasadeña, San Juan","39,840,000",5,,296,89,121.0340764,14.6087952
636,Elegant Four Storey Modern Brand new Townhouse for sale in Barangay Santa Lucia,"Santa Lucia, San Juan","33,800,000",4,,280,76,121.0342285,14.5982881
637,Brandnew Townhouse for sale in San Juan City For Sale Ready For Occupancy,San Juan,"35,856,000",5,,298,,121.2861642,14.6036614
638,"For Sale: Minimalist-Modern Designed Townhouse In San Juan For Only P23,724,000","Pasadeña, San Juan","23,724,000",3,,183,55,121.0340764,14.6087952
639,Four Storey Brand New Modern Townhouse For Sale in San Juan City,"Pasadeña, San Juan","39,840,000",5,,296,89,121.0340764,14.6087952
640,RFO 3 Bedroom San Juan City Townhouse For Sale with 1 Car Garage 10.5M - LC,"Santa Lucia, San Juan","10,500,000",3,,127,46,121.0342285,14.5982881
641,San Juan City RFO Townhouse For Sale with 3 Bedrooms & 1 Car Garage 8.5M - LC,"Balong-Bato, San Juan","8,500,000",3,,130,41,121.0258632,14.6084757
642,4 Bedrooms Townhouse in Addition Hills San Juan- PME,"Addition Hills, San Juan","36,800,000",4,,420,88,121.0389312,14.5939458
643,AffordableTownhouse Unit O for Sale in San Juan Manila near N.Domigo - JB,"Balong-Bato, San Juan","10,800,000",3,,150,57,121.0258632,14.6084757
644,RFO Townhouse for Sale in San Juan City,"Greenhills, San Juan","39,840,000",5,,298,89,121.0468908,14.6011932
645,For Sale: The Benitez Courtyard Brand New 3-Bedroom Townhouse in San Juan | P25M,"Pasadeña, San Juan","25,005,000",3,,183,56,121.0340764,14.6087952
646,Greenhills Brand-New Townhouse 4 Bedrooms with 3 Car garage- PME,"Greenhills, San Juan","45,800,000",4,,380,86,121.0468908,14.6011932
647,RFO 3 Bedroom Townhouse in San Juan City For Sale with 1 Car Garage 8.5M - LC,"Balong-Bato, San Juan","8,500,000",3,,130,41,121.0258632,14.6084757
648,AffordableTownhouse Unit N for Sale in San Juan Manila near N.Domigo - JB,"Balong-Bato, San Juan","8,500,000",3,,130,41,121.0258632,14.6084757
649,RFO 3 Bedroom San Juan City Townhouse For Sale with 1 Car Garage 10.5M - LC,"Santa Lucia, San Juan","10,500,000",3,,127,46,121.0342285,14.5982881
650,San Juan Brand New Furnished Townhouse For Sale! 4 Bedrooms,San Juan,"55,000,000",4,,450,130,121.2861642,14.6036614
651,San Juan City 3 Bedroom Townhouse For Sale with 1 Car Garage 8.5M - LC,"Balong-Bato, San Juan","8,500,000",3,,130,41,121.0258632,14.6084757
652,Modern Townhouse for Sale in San Juan City Near F. Bluementritt St.,"Batis, San Juan","22,526,000",3,,183,35,121.23171,14.600125
653,"For Sale - 4 Storey, 4 Bedrooms House and Lot in San Juan City",San Juan,"58,000,000",4,,480,150,121.2861642,14.6036614
654,Four Storey Brand New Modern Townhouse for Sale in San Juan City,"Pasadeña, San Juan","39,840,000",5,,296,89,121.0340764,14.6087952
655,3 Storey San Juan Townhouse For Sale,San Juan,"15,000,000",3,,175,61,121.2861642,14.6036614
656,Brand New Luxury 4 Bedrooms Townhouse Unit for Sale in San Juan City,"Pasadeña, San Juan","25,910,000",4,,192,65,121.0340764,14.6087952
657,For Sale San Juan Brand New Townhouse with 2 Car Park 22.68M -AJCM,"Onse, San Juan","22,680,000",4,,252,67,121.0317581,14.6011173
658,For Sale! San Juan Brand New Townhouse!,San Juan,"34,515,587",4,,328,97,121.2861642,14.6036614
659,San Juan City Townhouse with 4 Bedrooms & 1 Car Garage For Sale 14.5M - LC,"Balong-Bato, San Juan","14,500,000",4,,170,69,121.0258632,14.6084757
